date,equity,capital,open_positions,candidates,promoted,best_test_sharpe,macro_bias,fear_greed,news_hits
2026-07-08 20:10,9862.42,9163.9,2,5,16,5.064,neutral,20,3
2026-07-08 21:38,9860.61,9163.9,2,7,16,5.064,neutral,20,3
2026-07-08 22:51,9862.45,9163.9,2,5,16,5.064,neutral,20,3
2026-07-08 23:54,9864.41,9163.9,2,5,16,5.064,neutral,20,3
2026-07-09 02:45,9858.85,9163.9,2,5,16,5.064,neutral,22,3
2026-07-09 06:37,9868.84,9163.9,2,4,16,5.064,neutral,22,3
2026-07-09 10:13,9868.62,9163.9,2,2,16,5.064,neutral,22,3
2026-07-09 15:55,9862.98,9163.9,2,3,16,5.064,neutral,22,1
2026-07-09 18:00,9866.95,9163.9,2,2,16,5.064,neutral,22,0
2026-07-09 19:47,9867.74,9163.9,2,3,16,5.064,neutral,22,0
2026-07-09 21:14,9866.74,9163.9,2,2,16,5.064,neutral,22,0
2026-07-09 22:50,9867.33,9163.9,2,2,16,5.064,neutral,22,0
2026-07-09 23:59,9865.76,9163.9,2,3,16,5.064,neutral,22,0
2026-07-10 02:47,9875.5,9163.9,2,3,16,5.064,neutral,23,0
2026-07-10 06:36,9875.64,9163.9,2,3,16,5.064,neutral,23,0
2026-07-10 10:08,9881.11,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 12:45,9881.45,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 15:27,9879.09,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 17:25,9877.51,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 19:06,9874.3,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 20:35,9877.63,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 21:43,9878.41,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 22:47,9878.39,9163.9,2,2,16,5.064,neutral,23,0
2026-07-10 23:46,9878.75,9163.9,2,2,16,5.064,neutral,23,0
2026-07-11 01:15,9877.2,9163.9,2,4,16,5.064,neutral,26,0
2026-07-11 04:35,9878.33,9163.9,2,4,16,5.064,neutral,26,0
2026-07-11 06:44,9879.81,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 08:35,9880.18,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 10:07,9877.85,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 11:19,9879.09,9163.9,2,2,16,5.064,neutral,26,0
2026-07-11 12:13,9879.83,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 14:01,9880.7,9163.9,2,2,16,5.064,neutral,26,0
2026-07-11 14:57,9884.34,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 16:00,9884.34,9163.9,2,2,16,5.064,neutral,26,0
2026-07-11 17:01,9885.1,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 18:01,9886.06,9163.9,2,3,16,5.064,neutral,26,0
2026-07-11 19:05,9885.98,9163.9,2,2,16,5.064,neutral,26,0
2026-07-11 20:14,9886.46,9163.9,2,4,16,5.064,neutral,26,0
2026-07-11 21:13,9887.32,9163.9,2,2,16,5.064,neutral,26,0
2026-07-11 22:15,9885.77,9163.9,2,5,16,5.064,neutral,26,0
2026-07-11 23:18,9880.68,9163.9,2,5,16,5.064,neutral,26,0
2026-07-12 00:18,9870.63,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 04:04,9878.94,9163.9,2,6,16,5.064,neutral,26,0
2026-07-12 06:39,9871.81,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 09:01,9876.84,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 10:32,9875.62,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 11:44,9877.45,9163.9,2,5,16,5.064,neutral,26,0
2026-07-12 12:45,9878.23,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 14:21,9877.4,9163.9,2,2,16,5.064,neutral,26,0
2026-07-12 15:25,9884.34,9163.9,2,3,16,5.064,neutral,26,0
2026-07-12 16:35,9882.84,9163.9,2,4,16,5.064,neutral,26,0
2026-07-12 17:41,9883.31,9163.9,2,2,16,5.064,neutral,26,0
2026-07-12 18:45,9883.5,9163.9,2,3,16,5.064,neutral,26,0
2026-07-12 19:58,9884.12,9163.9,2,3,16,5.064,neutral,26,0
2026-07-12 20:49,9884.06,9163.9,2,5,16,5.064,neutral,26,0
2026-07-12 21:41,9880.13,9163.9,2,3,16,5.064,neutral,26,0
2026-07-12 22:40,9875.73,9163.9,2,3,16,5.064,neutral,26,0
2026-07-12 23:44,9877.24,9163.9,2,3,16,5.064,neutral,26,0
2026-07-13 01:21,9881.92,9163.9,2,4,16,5.064,neutral,28,0
2026-07-13 04:56,9868.33,9163.9,2,5,16,5.064,neutral,28,0
2026-07-13 08:22,9870.37,9163.9,2,5,16,5.064,neutral,28,0
2026-07-13 11:38,9869.94,9163.9,2,4,16,5.064,neutral,28,0
2026-07-13 13:56,9863.28,9163.9,2,3,16,5.064,neutral,28,0
2026-07-13 16:37,9862.37,9163.9,2,3,16,5.064,neutral,28,0
2026-07-13 18:26,9858.85,9163.9,2,3,16,5.064,neutral,28,0
2026-07-13 20:05,9864.81,9163.9,2,5,16,5.064,neutral,28,0
2026-07-13 21:05,9859.96,9163.9,2,5,16,5.064,neutral,28,0
2026-07-13 22:07,9858.92,9163.9,2,3,16,5.064,neutral,28,0
2026-07-13 23:09,9857.64,9163.9,2,3,16,5.064,neutral,28,0
2026-07-14 00:14,9865.22,9163.9,2,4,16,5.064,neutral,22,0
2026-07-14 03:40,9864.95,9163.9,2,4,16,5.064,neutral,22,0
2026-07-14 06:04,9866.88,9163.9,2,4,16,5.064,neutral,22,0
2026-07-14 08:09,9864.14,9163.9,2,2,7,5.064,neutral,22,0
2026-07-14 10:17,9867.62,9163.9,2,3,9,5.064,neutral,22,0
2026-07-14 11:51,9871.15,9163.9,2,3,10,5.064,neutral,22,0
2026-07-14 13:01,9889.98,9163.9,2,3,10,5.064,neutral,22,0
2026-07-14 14:54,9896.64,9163.9,2,3,10,5.064,neutral,22,0
2026-07-14 16:19,9895.25,9163.9,2,2,12,5.064,neutral,22,0
2026-07-14 17:42,9893.56,9163.9,2,3,13,5.064,neutral,22,0
2026-07-14 18:54,9895.88,9163.9,2,2,13,5.064,neutral,22,0
2026-07-14 20:16,9895.19,9163.9,2,3,13,5.064,neutral,22,0
2026-07-14 21:22,9897.27,9163.9,2,3,13,5.064,neutral,22,0
2026-07-14 22:22,9899.15,9163.9,2,2,13,5.064,neutral,22,0
2026-07-14 23:20,9900.29,9163.9,2,2,13,5.064,neutral,22,0
2026-07-15 00:14,9900.65,9163.9,2,4,12,5.064,neutral,25,0
2026-07-15 03:40,9896.26,9163.9,2,3,13,5.064,neutral,25,0
2026-07-15 06:06,9902.9,9163.9,2,3,14,5.064,neutral,25,0
2026-07-15 08:31,9896.11,9163.9,2,3,15,5.064,neutral,25,0
2026-07-15 10:27,9897.25,9163.9,2,2,16,5.064,neutral,25,0
2026-07-15 12:05,9898.84,9163.9,2,4,16,5.064,neutral,25,0
2026-07-15 13:52,9909.35,9163.9,2,3,14,5.064,neutral,25,0
2026-07-15 15:20,9912.92,9163.9,2,5,14,5.064,neutral,25,0
2026-07-15 16:53,9907.45,9163.9,2,5,14,5.064,neutral,25,0
2026-07-15 18:05,9911.7,9163.9,2,2,14,5.064,neutral,25,0
2026-07-15 19:22,9907.77,9163.9,2,4,14,5.064,neutral,25,0
2026-07-15 20:27,9909.63,9163.9,2,4,14,5.064,neutral,25,0
2026-07-15 21:37,9908.16,9163.9,2,2,15,5.064,neutral,25,0
2026-07-15 22:40,9909.57,9163.9,2,3,15,5.064,neutral,25,0
2026-07-15 23:48,9906.6,9163.9,2,3,15,5.064,neutral,25,0
2026-07-16 01:15,9904.87,9163.9,2,4,14,5.064,neutral,25,0
2026-07-16 04:33,9905.97,9163.9,2,4,14,5.064,neutral,25,0
2026-07-16 06:49,9907.97,9163.9,2,3,14,5.064,neutral,25,0
2026-07-16 09:10,9895.7,9163.9,2,5,14,5.064,neutral,25,0
2026-07-16 11:19,9894.95,9163.9,2,5,15,5.064,neutral,25,0
2026-07-16 12:59,9891.54,9163.9,2,5,15,5.064,neutral,25,0
2026-07-16 15:06,9892.94,9163.9,2,5,15,5.064,neutral,25,0
2026-07-16 16:27,9894.6,9163.9,2,5,15,5.064,neutral,25,0
2026-07-16 17:53,9889.53,9163.9,2,4,15,5.064,neutral,25,0
2026-07-16 18:56,9891.31,9163.9,2,5,15,5.064,neutral,25,0
2026-07-16 20:09,9890.9,9163.9,2,6,15,5.064,neutral,25,0
2026-07-16 21:23,9892.45,9163.9,2,4,15,5.064,neutral,25,0
2026-07-16 22:25,9891.11,9163.9,2,6,15,5.064,neutral,25,0
2026-07-16 23:32,9885.98,9163.9,2,3,15,5.064,neutral,25,0
2026-07-17 01:07,9889.13,9163.9,2,2,17,5.064,neutral,27,0
2026-07-17 04:20,9880.5,9163.9,2,3,18,5.064,neutral,27,0
2026-07-17 06:36,9877.41,9163.9,2,4,18,5.064,neutral,27,0
2026-07-17 08:44,9874.92,9163.9,2,3,18,5.064,neutral,27,0
2026-07-17 10:33,9878.46,9163.9,2,4,18,5.064,neutral,27,1
2026-07-17 11:59,9879.19,9163.9,2,5,18,5.064,neutral,27,1
2026-07-17 13:28,9869.94,9163.9,2,4,18,5.064,neutral,27,2
2026-07-17 15:04,9872.21,9163.9,2,2,18,5.064,neutral,27,2
2026-07-17 16:23,9876.17,9163.9,2,4,18,5.064,neutral,27,2
2026-07-17 17:41,9881.12,9163.9,2,6,18,5.064,neutral,27,2
2026-07-17 18:48,9882.51,9163.9,2,5,18,5.064,neutral,27,2
